"행정구역(시군구)별",2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"행정구역(시군구)별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"행정구역(시군구)별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"파주시",430781,7460,1.76225607,437848,7067,1.64050875,451848,14000,3.19745665,454040,2192,0.48511889,465617,11577,2.54977535,483245,17628,3.78594424
"이천시",210359,5424,2.64669285,213142,2783,1.32297644,214206,1064,0.49919772,215834,1628,0.76001606,218388,2554,1.18331681,223177,4789,2.19288606
"안성시",182896,2697,1.49667867,182786,-110,-0.06014347,183579,793,0.43384067,183405,-174,-0.09478208,187012,3607,1.96668575,189534,2522,1.34857656
"김포시",363443,13453,3.84382411,392092,28649,7.88266661,423170,31078,7.92620099,437221,14051,3.32041496,473970,36749,8.4051315,486508,12538,2.6453151
"화성시",640890,44365,7.43724069,691086,50196,7.8322333,758722,67636,9.78691509,815396,56674,7.4696661,855248,39852,4.88744119,887015,31767,3.71436121
"화성시동부출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"화성시동탄출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"광주시",327723,15144,4.84485522,345947,18224,5.56079372,363782,17835,5.15541398,372654,8872,2.43882325,382054,9400,2.5224471,387289,5235,1.37022515
"양주시",205513,329,0.16034389,212146,6633,3.22753305,216951,4805,2.26494961,222314,5363,2.47198676,230359,8045,3.61875545,236368,6009,2.60853711
"포천시",154763,-429,-0.27643177,152925,-1838,-1.18762236,150676,-2249,-1.47065555,148379,-2297,-1.52446309,147274,-1105,-0.74471455,148939,1665,1.13054579
"여주시",111563,530,0.47733557,111984,421,0.37736526,111525,-459,-0.40987998,111083,-442,-0.39632369,111897,814,0.73278539,112150,253,0.22610079
"연천군",45907,182,0.39803171,45431,-476,-1.03687891,44633,-798,-1.75650987,43824,-809,-1.81256021,43516,-308,-0.70281124,42721,-795,-1.82691424
"가평군",62448,440,0.70958586,62973,525,0.84069946,62918,-55,-0.08733902,62415,-503,-0.79945326,62377,-38,-0.0608828,62264,-113,-0.18115652
"양평군",111367,3051,2.81675837,115105,3738,3.35647005,116095,990,0.86008427,116874,779,0.6710022,118810,1936,1.65648476,121230,2420,2.03686558
"강원도",1550806,1299,0.08383312,1550142,-664,-0.04281645,1543052,-7090,-0.45737745,1541502,-1550,-0.10045028,1542840,1338,0.08679846,1538492,-4348,-0.28181795
"춘천시",280707,2710,0.97483066,280514,-193,-0.06875497,280640,126,0.04491754,281291,651,0.23196978,282765,1474,0.5240125,284594,1829,0.64682687
"원주시",337979,4984,1.49671917,341337,3358,0.99355285,344070,2733,0.80067499,349215,5145,1.49533525,354376,5161,1.47788612,357757,3381,0.95407138
"강릉시",213846,-714,-0.33277405,213952,106,0.04956838,212957,-995,-0.46505758,213442,485,0.22774551,213321,-121,-0.05668987,212965,-356,-0.16688465
"동해시",93297,-598,-0.63688162,92851,-446,-0.47804324,91272,-1579,-1.70057404,90522,-750,-0.82171969,90593,71,0.07843397,90081,-512,-0.56516508
"태백시",47070,-431,-0.90734932,45888,-1182,-2.5111536,44858,-1030,-2.24459554,43866,-992,-2.21142271,42719,-1147,-2.61478138,40844,-1875,-4.38914769
"속초시",81793,-199,-0.24270661,82273,480,0.58684729,81682,-591,-0.71834016,81786,104,0.12732303,82665,879,1.07475607,82791,126,0.15242243
"삼척시",69599,-1240,-1.7504482,68514,-1085,-1.55893044,68326,-188,-0.27439647,67228,-1098,-1.60700173,65243,-1985,-2.95263878,63429,-1814,-2.78037491
"홍천군",70076,-260,-0.36965423,70340,264,0.37673383,69949,-391,-0.55587148,69150,-799,-1.14226079,69242,92,0.13304411,68365,-877,-1.26657231
"횡성군",45991,214,0.46748367,46281,290,0.63055815,46726,445,0.96151769,46575,-151,-0.32316055,46472,-103,-0.22114868,46481,9,0.0193665
"영월군",40073,-143,-0.35557987,40067,-6,-0.01497267,39730,-337,-0.84109117,39127,-603,-1.51774478,38662,-465,-1.18843765,37904,-758,-1.96058145
"평창군",43318,-182,-0.4183908,43092,-226,-0.52172307,42610,-482,-1.11853708,42106,-504,-1.18282093,41681,-425,-1.00935734,40996,-685,-1.64343466
"정선군",38718,-479,-1.2220323,38173,-545,-1.40761403,37700,-473,-1.2390957,37271,-429,-1.13793103,36870,-401,-1.07590352,35675,-1195,-3.24111744
"철원군",48013,-786,-1.61068874,47185,-828,-1.72453294,46413,-772,-1.63611317,45584,-829,-1.7861375,44699,-885,-1.94147069,43340,-1359,-3.04033647
"화천군",26264,-756,-2.79792746,26022,-242,-0.92141334,25084,-938,-3.60464223,24917,-167,-0.66576304,24857,-60,-0.24079945,24195,-662,-2.6632337
"양구군",24010,-79,-0.32795052,23835,-175,-0.72886297,23408,-427,-1.79148311,22764,-644,-2.75119617,22278,-486,-2.13494992,21748,-530,-2.37902864
"인제군",32720,-535,-1.60878063,32582,-138,-0.42176039,32136,-446,-1.36885397,31672,-464,-1.44386358,31694,22,0.06946199,32165,471,1.48608569
"고성군",30114,54,0.17964072,30029,-85,-0.28226074,28144,-1885,-6.27726531,27260,-884,-3.1409892,26757,-503,-1.84519442,27249,492,1.83877116
"양양군",27218,-261,-0.94981622,27207,-11,-0.04041443,27347,140,0.51457346,27726,379,1.38589242,27946,220,0.79347904,27913,-33,-0.11808488
"충청북도",1591625,7673,0.48442125,1594432,2807,0.17636064,1599252,4820,0.30230201,1600007,755,0.04720957,1600837,830,0.05187477,1597427,-3410,-0.21301357
"청주시",835197,3285,0.3948735,835590,393,0.04705477,837749,2159,0.25838031,839566,1817,0.21689074,844993,5427,0.6464054,848482,3489,0.41290283
"서원구",217120,-2925,-1.32927356,216782,-338,-0.15567428,209404,-7378,-3.4034191,203209,-6195,-2.95839621,194720,-8489,-4.17747245,192899,-1821,-0.93518899
"청원구",190813,8796,4.83251564,193767,2954,1.54811255,197225,3458,1.78461761,195868,-1357,-0.68804665,194373,-1495,-0.76326914,194327,-46,-0.02366584
"상당구",173701,-2723,-1.5434408,171129,-2572,-1.48070535,176818,5689,3.32439271,178352,1534,0.86755873,190034,11682,6.5499686,193827,3793,1.99595862
